KEY: a , Value: 6970
KEY: badge , Value: 4

KEY: badges , Value: 2

KEY: badness , Value: 1

KEY: baes , Value: 1

KEY: baffle , Value: 1

KEY: baffled , Value: 1

KEY: bag , Value: 11

KEY: baggage , Value: 7

KEY: bagpipe , Value: 3

KEY: bags , Value: 8

KEY: bail , Value: 9

KEY: bailiff , Value: 1

KEY: baille , Value: 1

KEY: baily , Value: 1

KEY: bait , Value: 10

KEY: baited , Value: 3

KEY: baiting , Value: 2

KEY: baitings , Value: 1

KEY: baits , Value: 1

KEY: bajazets , Value: 1

KEY: bake , Value: 1

KEY: baked , Value: 2

KEY: baking , Value: 1

KEY: balance , Value: 5

KEY: balanced , Value: 1

KEY: bald , Value: 8

KEY: baldpate , Value: 1

KEY: baldrick , Value: 1

KEY: balk , Value: 1

KEY: balked , Value: 1

KEY: ball , Value: 1

KEY: ballad , Value: 14

KEY: ballads , Value: 4

KEY: ballast , Value: 1

KEY: ballasting , Value: 1

KEY: balls , Value: 5

KEY: balm , Value: 3

KEY: balmd , Value: 1

KEY: balsamum , Value: 1

KEY: balthasar , Value: 21

KEY: balthazar , Value: 9

KEY: ban , Value: 2

KEY: banbury , Value: 1

KEY: band , Value: 12

KEY: bandied , Value: 1

KEY: bands , Value: 3

KEY: bandy , Value: 2

KEY: bane , Value: 3

KEY: baned , Value: 1

KEY: banged , Value: 1

KEY: banish , Value: 6

KEY: banishd , Value: 26

KEY: banished , Value: 11

KEY: banishment , Value: 6

KEY: bank , Value: 6

KEY: bankrupt , Value: 7

KEY: banks , Value: 7

KEY: bannerets , Value: 1

KEY: banners , Value: 1

KEY: banns , Value: 2

KEY: banquet , Value: 11

KEY: banqueting , Value: 1

KEY: baptista , Value: 102

KEY: baptistas , Value: 11

KEY: baptists , Value: 1

KEY: bar , Value: 12

KEY: barbarian , Value: 1

KEY: barbarism , Value: 3

KEY: barbarous , Value: 6

KEY: barbary , Value: 2

KEY: barbason , Value: 1

KEY: barbers , Value: 6

KEY: bard , Value: 1

KEY: bardolph , Value: 33

KEY: bare , Value: 20

KEY: bared , Value: 1

KEY: barefoot , Value: 3

KEY: bareheaded , Value: 1

KEY: barely , Value: 3

KEY: bareness , Value: 1

KEY: barful , Value: 1

KEY: bargain , Value: 10

KEY: bargaind , Value: 1

KEY: bargained , Value: 1

KEY: bargains , Value: 2

KEY: barge , Value: 7

KEY: baring , Value: 1

KEY: bark , Value: 21

KEY: barkest , Value: 1

KEY: barks , Value: 4

KEY: barky , Value: 1

KEY: barley , Value: 1

KEY: barm , Value: 1

KEY: barn , Value: 1

KEY: barnacles , Value: 1

KEY: barnardine , Value: 24

KEY: barnardines , Value: 1

KEY: barne , Value: 2

KEY: barnes , Value: 1

KEY: barns , Value: 2

KEY: baron , Value: 1

KEY: barrabas , Value: 1

KEY: barrd , Value: 6

KEY: barren , Value: 17

KEY: barrenness , Value: 1

KEY: barricado , Value: 2

KEY: barricadoes , Value: 1

KEY: barrow , Value: 1

KEY: bars , Value: 5

KEY: bartholmew , Value: 1

KEY: base , Value: 48

KEY: based , Value: 1

KEY: baseless , Value: 1

KEY: baseness , Value: 9

KEY: baser , Value: 5

KEY: bases , Value: 2

KEY: basest , Value: 4

KEY: bashful , Value: 3

KEY: bashfulness , Value: 1

KEY: basilisk , Value: 2

KEY: basin , Value: 2

KEY: basins , Value: 1

KEY: basis , Value: 3

KEY: baskd , Value: 1

KEY: basket , Value: 29

KEY: baskets , Value: 1

KEY: bass , Value: 3

KEY: bassanio , Value: 115

KEY: bassanios , Value: 7

KEY: basta , Value: 1

KEY: bastard , Value: 26

KEY: bastards , Value: 8

KEY: basted , Value: 1

KEY: bastes , Value: 1

KEY: bastinado , Value: 1

KEY: basting , Value: 2

KEY: bat , Value: 1

KEY: batch , Value: 1

KEY: bate , Value: 9

KEY: bated , Value: 6

KEY: bath , Value: 1

KEY: bathe , Value: 2

KEY: bathed , Value: 1

KEY: bathing , Value: 1

KEY: batlet , Value: 1

KEY: bats , Value: 2

KEY: batter , Value: 1

KEY: battering , Value: 1

KEY: batters , Value: 3

KEY: battery , Value: 5

KEY: battle , Value: 16

KEY: batty , Value: 1

KEY: bauble , Value: 6

KEY: baubles , Value: 1

KEY: bawbling , Value: 1

KEY: bawcock , Value: 2

KEY: bawd , Value: 71

KEY: bawdry , Value: 2

KEY: bawds , Value: 3

KEY: bawdy , Value: 4

KEY: bawling , Value: 1

KEY: bay , Value: 13

KEY: bayd , Value: 1

KEY: bays , Value: 1

KEY: be , Value: 3041

KEY: beach , Value: 2

KEY: beached , Value: 1

KEY: beacon , Value: 2

KEY: bead , Value: 2

KEY: beadle , Value: 2

KEY: beads , Value: 2

KEY: beadsman , Value: 1

KEY: beagle , Value: 1

KEY: beak , Value: 2

KEY: beam , Value: 6

KEY: beamed , Value: 3

KEY: beams , Value: 10

KEY: bean , Value: 1

KEY: bear , Value: 206

KEY: beard , Value: 51

KEY: bearded , Value: 2

KEY: beards , Value: 7

KEY: beare , Value: 1

KEY: bearer , Value: 5

KEY: beareth , Value: 1

KEY: bearing , Value: 19

KEY: bears , Value: 38

KEY: bearst , Value: 3

KEY: bearts , Value: 1

KEY: beast , Value: 27

KEY: beastliest , Value: 1

KEY: beastly , Value: 8

KEY: beasts , Value: 14

KEY: beat , Value: 56

KEY: beaten , Value: 25

KEY: beating , Value: 17

KEY: beatrice , Value: 159

KEY: beats , Value: 9

KEY: beau , Value: 21

KEY: beauteous , Value: 15

KEY: beauties , Value: 5

KEY: beautified , Value: 1

KEY: beautiful , Value: 11

KEY: beautify , Value: 1

KEY: beauty , Value: 87

KEY: beautys , Value: 7

KEY: beaver , Value: 1

KEY: became , Value: 13

KEY: because , Value: 88

KEY: bechance , Value: 1

KEY: bechanced , Value: 1

KEY: beck , Value: 1

KEY: beckoning , Value: 1

KEY: become , Value: 68

KEY: becomed , Value: 1

KEY: becomes , Value: 31

KEY: becomest , Value: 1

KEY: becoming , Value: 5

KEY: bed , Value: 146

KEY: bedabbled , Value: 1

KEY: bedazzled , Value: 1

KEY: bedchamber , Value: 4

KEY: bedded , Value: 2

KEY: bede , Value: 1

KEY: bedecking , Value: 1

KEY: bedfellow , Value: 4

KEY: bedimmd , Value: 1

KEY: bedrid , Value: 1

KEY: beds , Value: 10

KEY: bee , Value: 8

KEY: beef , Value: 9

KEY: beefs , Value: 1

KEY: been , Value: 324

KEY: bees , Value: 4

KEY: beest , Value: 7

KEY: beetle , Value: 3

KEY: beetles , Value: 2

KEY: befal , Value: 3

KEY: befall , Value: 8

KEY: befalln , Value: 1

KEY: befalls , Value: 1

KEY: befell , Value: 2

KEY: befit , Value: 1

KEY: befits , Value: 3

KEY: befitting , Value: 1

KEY: before , Value: 322

KEY: befortune , Value: 1

KEY: befriended , Value: 1

KEY: befriends , Value: 1

KEY: beg , Value: 39

KEY: began , Value: 11

KEY: beganst , Value: 1

KEY: beget , Value: 6

KEY: begets , Value: 3

KEY: begetst , Value: 1

KEY: begetting , Value: 2

KEY: beggar , Value: 30

KEY: beggard , Value: 1

KEY: beggarly , Value: 2

KEY: beggars , Value: 9

KEY: beggary , Value: 5

KEY: beggd , Value: 11

KEY: begged , Value: 1

KEY: begging , Value: 3

KEY: begin , Value: 61

KEY: beginners , Value: 1

KEY: beginning , Value: 10

KEY: begins , Value: 22

KEY: begnawn , Value: 1

KEY: begone , Value: 2

KEY: begot , Value: 12

KEY: begotten , Value: 3

KEY: begs , Value: 1

KEY: beguile , Value: 10

KEY: beguiled , Value: 7

KEY: beguiles , Value: 4

KEY: begun , Value: 9

KEY: behalf , Value: 15

KEY: behalfs , Value: 1

KEY: behaved , Value: 1

KEY: behavior , Value: 16

KEY: behaviors , Value: 5

KEY: beheaded , Value: 2

KEY: beheld , Value: 15

KEY: behest , Value: 1

KEY: behind , Value: 56

KEY: behold , Value: 52

KEY: beholder , Value: 1

KEY: beholders , Value: 2

KEY: beholdest , Value: 1

KEY: beholding , Value: 11

KEY: beholds , Value: 1

KEY: beholdst , Value: 1

KEY: behove , Value: 1

KEY: behoves , Value: 2

KEY: behowls , Value: 1

KEY: being , Value: 302

KEY: belarius , Value: 80

KEY: belch , Value: 173

KEY: belchd , Value: 1

KEY: belches , Value: 1

KEY: belching , Value: 2

KEY: belfry , Value: 1

KEY: belgia , Value: 1

KEY: belie , Value: 3

KEY: belied , Value: 5

KEY: belief , Value: 6

KEY: beliest , Value: 1

KEY: believe , Value: 129

KEY: believed , Value: 7

KEY: believes , Value: 3

KEY: believest , Value: 1

KEY: believet , Value: 1

KEY: believing , Value: 4

KEY: belike , Value: 21

KEY: bell , Value: 12

KEY: bellario , Value: 8

KEY: bellarios , Value: 1

KEY: bellied , Value: 3

KEY: bellowd , Value: 1

KEY: bellowing , Value: 2

KEY: bellows , Value: 3

KEY: bells , Value: 7

KEY: belly , Value: 16

KEY: bellyful , Value: 1

KEY: bellys , Value: 1

KEY: belman , Value: 1

KEY: belmont , Value: 14

KEY: belockd , Value: 1

KEY: belong , Value: 4

KEY: belonging , Value: 2

KEY: belongings , Value: 1

KEY: belongs , Value: 7

KEY: beloved , Value: 22

KEY: below , Value: 16

KEY: bels , Value: 1

KEY: belzebub , Value: 1

KEY: bemockd , Value: 1

KEY: bemoiled , Value: 1

KEY: ben , Value: 4

KEY: bench , Value: 2

KEY: benched , Value: 1

KEY: bend , Value: 16

KEY: bended , Value: 1

KEY: bending , Value: 4

KEY: bends , Value: 1

KEY: bene , Value: 2

KEY: beneath , Value: 8

KEY: benedicite , Value: 1

KEY: benedick , Value: 198

KEY: benedicks , Value: 3

KEY: benedict , Value: 1

KEY: benediction , Value: 2

KEY: benedictus , Value: 4

KEY: benefactors , Value: 3

KEY: beneficial , Value: 1

KEY: benefit , Value: 15

KEY: benefits , Value: 3

KEY: benevolence , Value: 1

KEY: benign , Value: 1

KEY: benison , Value: 1

KEY: bennet , Value: 1

KEY: bent , Value: 14

KEY: bentii , Value: 1

KEY: bentivolii , Value: 1

KEY: bents , Value: 1

KEY: benumbed , Value: 1

KEY: bepray , Value: 1

KEY: bequeath , Value: 6

KEY: bequeathe , Value: 1

KEY: bequeathed , Value: 5

KEY: bequeathing , Value: 1

KEY: bereave , Value: 2

KEY: bereft , Value: 7

KEY: bergamo , Value: 1

KEY: bergomask , Value: 2

KEY: bermoothes , Value: 1

KEY: berries , Value: 3

KEY: berry , Value: 1

KEY: bertram , Value: 133

KEY: bertrams , Value: 1

KEY: bes , Value: 1

KEY: beseech , Value: 113

KEY: beseeching , Value: 1

KEY: beseem , Value: 3

KEY: beseemeth , Value: 1

KEY: beseeming , Value: 2

KEY: beset , Value: 6

KEY: beshrew , Value: 14

KEY: beside , Value: 11

KEY: besides , Value: 65

KEY: besiege , Value: 3

KEY: besieged , Value: 1

KEY: besmear , Value: 1

KEY: besmeard , Value: 1

KEY: besotted , Value: 1

KEY: bespeak , Value: 5

KEY: bespice , Value: 1

KEY: bespoke , Value: 3

KEY: best , Value: 195

KEY: bestir , Value: 2

KEY: bestow , Value: 23

KEY: bestowd , Value: 8

KEY: bestowed , Value: 11

KEY: bestowing , Value: 3

KEY: bestows , Value: 3

KEY: bestraught , Value: 1

KEY: bestrew , Value: 2

KEY: bestrewd , Value: 1

KEY: bestrid , Value: 2

KEY: bet , Value: 8

KEY: betake , Value: 5

KEY: beteem , Value: 1

KEY: bethink , Value: 9

KEY: bethought , Value: 4

KEY: betid , Value: 2

KEY: betideth , Value: 2

KEY: betime , Value: 1

KEY: betimes , Value: 9

KEY: betook , Value: 2

KEY: betray , Value: 18

KEY: betrayd , Value: 6

KEY: betraydst , Value: 1

KEY: betrayed , Value: 1

KEY: betrays , Value: 1

KEY: betrims , Value: 1

KEY: betrothd , Value: 4

KEY: betrothed , Value: 2

KEY: betroths , Value: 1

KEY: better , Value: 270

KEY: betterd , Value: 1

KEY: bettered , Value: 2

KEY: bettering , Value: 1

KEY: betters , Value: 4

KEY: between , Value: 101

KEY: betweens , Value: 3

KEY: betwixt , Value: 18

KEY: beverage , Value: 1

KEY: bewail , Value: 1

KEY: beware , Value: 9

KEY: bewitchd , Value: 2

KEY: bewitched , Value: 1

KEY: beyond , Value: 26

KEY: bi , Value: 1

KEY: bianca , Value: 81

KEY: biancas , Value: 4

KEY: biancos , Value: 1

KEY: bias , Value: 6

KEY: bibble , Value: 1

KEY: bid , Value: 140

KEY: bidden , Value: 1

KEY: bidding , Value: 14

KEY: biddy , Value: 1

KEY: bide , Value: 8

KEY: bides , Value: 1

KEY: biding , Value: 1

KEY: bids , Value: 22

KEY: bidst , Value: 3

KEY: bier , Value: 1

KEY: big , Value: 27

KEY: bigger , Value: 8

KEY: biggest , Value: 1

KEY: bight , Value: 1

KEY: bilberry , Value: 1

KEY: bilbo , Value: 2

KEY: bill , Value: 11

KEY: billets , Value: 1

KEY: billing , Value: 1

KEY: billow , Value: 3

KEY: billows , Value: 1

KEY: bills , Value: 6

KEY: binaca , Value: 1

KEY: bind , Value: 19

KEY: binds , Value: 1

KEY: biondello , Value: 74

KEY: birch , Value: 1

KEY: bird , Value: 21

KEY: birding , Value: 5

KEY: birds , Value: 13

KEY: biron , Value: 192

KEY: birons , Value: 1

KEY: birth , Value: 39

KEY: birthright , Value: 1

KEY: births , Value: 1

KEY: biscuit , Value: 2

KEY: bit , Value: 2

KEY: bitch , Value: 1

KEY: bitchs , Value: 1

KEY: bite , Value: 16

KEY: biter , Value: 1

KEY: bites , Value: 4

KEY: biting , Value: 4

KEY: bits , Value: 3

KEY: bitten , Value: 1

KEY: bitter , Value: 31

KEY: bitterest , Value: 1

KEY: bitterly , Value: 2

KEY: bitterness , Value: 4

KEY: bitumed , Value: 2

KEY: blabbd , Value: 1

KEY: blabs , Value: 1

KEY: black , Value: 50

KEY: blackamoors , Value: 2

KEY: blackberry , Value: 1

KEY: blacker , Value: 4

KEY: blackest , Value: 1

KEY: blackness , Value: 2

KEY: blacks , Value: 1

KEY: bladders , Value: 1

KEY: blade , Value: 4

KEY: bladed , Value: 1

KEY: blades , Value: 1

KEY: blame , Value: 24

KEY: blamed , Value: 3

KEY: blameful , Value: 1

KEY: blameless , Value: 2

KEY: blames , Value: 1

KEY: blank , Value: 8

KEY: blanket , Value: 1

KEY: blanks , Value: 1

KEY: blaspheme , Value: 1

KEY: blasphemous , Value: 1

KEY: blasphemy , Value: 2

KEY: blast , Value: 2

KEY: blasted , Value: 1

KEY: blasting , Value: 2

KEY: blasts , Value: 3

KEY: blaze , Value: 2

KEY: blazed , Value: 1

KEY: blazing , Value: 1

KEY: blazon , Value: 3

KEY: blazonst , Value: 1

KEY: bleach , Value: 1

KEY: bleaching , Value: 2

KEY: bleak , Value: 3

KEY: bleared , Value: 2

KEY: bleat , Value: 4

KEY: bleated , Value: 1

KEY: bleats , Value: 1

KEY: bled , Value: 1

KEY: bleed , Value: 7

KEY: bleeding , Value: 3

KEY: bleeds , Value: 3

KEY: blemish , Value: 4

KEY: blemishd , Value: 1

KEY: blemishes , Value: 1

KEY: blench , Value: 4

KEY: blended , Value: 1

KEY: blent , Value: 2

KEY: bless , Value: 47

KEY: blessd , Value: 4

KEY: blessed , Value: 29

KEY: blessedly , Value: 1

KEY: blessedness , Value: 1

KEY: blesseth , Value: 1

KEY: blessing , Value: 25

KEY: blessings , Value: 5

KEY: blest , Value: 32

KEY: blind , Value: 34

KEY: blinded , Value: 3

KEY: blindfold , Value: 1

KEY: blindness , Value: 3

KEY: blink , Value: 1

KEY: blinking , Value: 2

KEY: bliss , Value: 7

KEY: blister , Value: 3

KEY: blisterd , Value: 1

KEY: blithe , Value: 2

KEY: blither , Value: 1

KEY: block , Value: 10

KEY: blockish , Value: 1

KEY: blocks , Value: 2

KEY: blood , Value: 169

KEY: blooded , Value: 1

KEY: bloodied , Value: 1

KEY: bloodless , Value: 2

KEY: bloods , Value: 10

KEY: bloody , Value: 37

KEY: bloom , Value: 1

KEY: blossom , Value: 5

KEY: blossoming , Value: 1

KEY: blossoms , Value: 2

KEY: blot , Value: 6

KEY: blots , Value: 2

KEY: blotted , Value: 1

KEY: blow , Value: 48

KEY: blowers , Value: 1

KEY: blowing , Value: 5

KEY: blown , Value: 11

KEY: blows , Value: 23

KEY: blowst , Value: 1

KEY: blue , Value: 16

KEY: blues , Value: 1

KEY: bluish , Value: 1

KEY: blunt , Value: 12

KEY: blunts , Value: 1

KEY: blurrd , Value: 1

KEY: blurted , Value: 1

KEY: blush , Value: 19

KEY: blushed , Value: 1

KEY: blushes , Value: 9

KEY: blushing , Value: 4

KEY: blustering , Value: 1

KEY: blusters , Value: 1

KEY: blustrous , Value: 1

KEY: boar , Value: 4

KEY: board , Value: 12

KEY: boarded , Value: 4

KEY: boarding , Value: 1

KEY: boards , Value: 2

KEY: boast , Value: 13

KEY: boasting , Value: 1

KEY: boasts , Value: 2

KEY: boat , Value: 6

KEY: boats , Value: 5

KEY: boatswain , Value: 21

KEY: bob , Value: 3

KEY: bobbed , Value: 1

KEY: boblibindo , Value: 1

KEY: bode , Value: 4

KEY: boded , Value: 1

KEY: bodements , Value: 1

KEY: bodes , Value: 2

KEY: bodied , Value: 3

KEY: bodies , Value: 9

KEY: bodily , Value: 1

KEY: bodkin , Value: 1

KEY: bodkins , Value: 1

KEY: body , Value: 80

KEY: bodykins , Value: 1

KEY: bodys , Value: 6

KEY: bog , Value: 1

KEY: boggle , Value: 1

KEY: bogs , Value: 2

KEY: bohemia , Value: 26

KEY: bohemian , Value: 2

KEY: bohemias , Value: 2

KEY: boil , Value: 2

KEY: boild , Value: 2

KEY: boiled , Value: 2

KEY: boiling , Value: 2

KEY: boils , Value: 2

KEY: boisterous , Value: 2

KEY: boitier , Value: 1

KEY: bold , Value: 45

KEY: boldend , Value: 1

KEY: bolder , Value: 3

KEY: boldest , Value: 1

KEY: boldly , Value: 4

KEY: boldness , Value: 11

KEY: boldst , Value: 1

KEY: bolins , Value: 1

KEY: bolster , Value: 1

KEY: bolt , Value: 10

KEY: bolted , Value: 1

KEY: bolting , Value: 2

KEY: bolts , Value: 5

KEY: bombard , Value: 1

KEY: bombast , Value: 1

KEY: bon , Value: 5

KEY: bond , Value: 53

KEY: bondage , Value: 12

KEY: bondmaid , Value: 1

KEY: bondman , Value: 3

KEY: bondmans , Value: 1

KEY: bonds , Value: 12

KEY: bone , Value: 10

KEY: bones , Value: 23

KEY: bonfires , Value: 1

KEY: bonnet , Value: 2

KEY: bonny , Value: 4

KEY: bonos , Value: 1

KEY: bonto , Value: 1

KEY: bonum , Value: 1

KEY: book , Value: 45

KEY: bookful , Value: 1

KEY: bookish , Value: 1

KEY: bookmates , Value: 1

KEY: books , Value: 22

KEY: boom , Value: 1

KEY: boon , Value: 4

KEY: boor , Value: 1

KEY: boorish , Value: 1

KEY: boors , Value: 1

KEY: boot , Value: 15

KEY: booties , Value: 1

KEY: bootless , Value: 6

KEY: boots , Value: 11

KEY: borachio , Value: 51

KEY: bore , Value: 15

KEY: boreas , Value: 1

KEY: bored , Value: 1

KEY: bores , Value: 1

KEY: boring , Value: 1

KEY: born , Value: 107

KEY: borne , Value: 19

KEY: borough , Value: 2

KEY: borrow , Value: 11

KEY: borrowd , Value: 4

KEY: borrowdst , Value: 1

KEY: borrowed , Value: 4

KEY: borrowing , Value: 1

KEY: borrows , Value: 4

KEY: bosko , Value: 1

KEY: boskos , Value: 3

KEY: bosky , Value: 1

KEY: bosom , Value: 39

KEY: bosoms , Value: 8

KEY: bossd , Value: 1

KEY: botchd , Value: 1

KEY: botcher , Value: 1

KEY: botchers , Value: 1

KEY: botchy , Value: 1

KEY: both , Value: 247

KEY: bots , Value: 2

KEY: bottle , Value: 17

KEY: bottles , Value: 1

KEY: bottom , Value: 84

KEY: bottomless , Value: 1

KEY: bottoms , Value: 2

KEY: bough , Value: 2

KEY: boughs , Value: 4

KEY: bought , Value: 26

KEY: boult , Value: 53

KEY: boults , Value: 1

KEY: bounced , Value: 1

KEY: bouncing , Value: 1

KEY: bound , Value: 84

KEY: bounded , Value: 1

KEY: bounden , Value: 1

KEY: bounding , Value: 1

KEY: boundless , Value: 3

KEY: bounds , Value: 8

KEY: bounteous , Value: 4

KEY: bounteously , Value: 1

KEY: bounties , Value: 2

KEY: bountiful , Value: 3

KEY: bounty , Value: 15

KEY: bourn , Value: 5

KEY: bout , Value: 4

KEY: bove , Value: 1

KEY: bow , Value: 24

KEY: bowd , Value: 5

KEY: bowed , Value: 1

KEY: bowels , Value: 3

KEY: bower , Value: 5

KEY: bowers , Value: 1

KEY: bowing , Value: 1

KEY: bowl , Value: 6

KEY: bowld , Value: 1

KEY: bowler , Value: 1

KEY: bowling , Value: 1

KEY: bowls , Value: 1

KEY: bows , Value: 5

KEY: bowsprit , Value: 1

KEY: box , Value: 16

KEY: boxes , Value: 2

KEY: boy , Value: 180

KEY: boyet , Value: 101

KEY: boys , Value: 52

KEY: brabant , Value: 2

KEY: brabble , Value: 1

KEY: brabbler , Value: 1

KEY: brace , Value: 5

KEY: bracelet , Value: 7

KEY: bracelets , Value: 2

KEY: brach , Value: 3

KEY: brag , Value: 6

KEY: braggardism , Value: 1

KEY: braggart , Value: 4

KEY: braggarts , Value: 2

KEY: bragged , Value: 1

KEY: bragging , Value: 3

KEY: bragless , Value: 1

KEY: brags , Value: 4

KEY: braid , Value: 2

KEY: brain , Value: 39

KEY: braind , Value: 2

KEY: brained , Value: 1

KEY: brainless , Value: 1

KEY: brains , Value: 19

KEY: brake , Value: 5

KEY: brakes , Value: 2

KEY: brambles , Value: 1

KEY: bran , Value: 5

KEY: branch , Value: 8

KEY: branched , Value: 1

KEY: branches , Value: 6

KEY: brands , Value: 4

KEY: brass , Value: 7

KEY: brassy , Value: 1

KEY: brat , Value: 3

KEY: brats , Value: 2

KEY: brave , Value: 49

KEY: braved , Value: 4

KEY: bravely , Value: 17

KEY: braver , Value: 2

KEY: bravery , Value: 4

KEY: braves , Value: 1

KEY: bravest , Value: 3

KEY: braving , Value: 1

KEY: brawl , Value: 5

KEY: brawling , Value: 4

KEY: brawls , Value: 3

KEY: brawn , Value: 2

KEY: brawns , Value: 1

KEY: brazen , Value: 3

KEY: breach , Value: 9

KEY: bread , Value: 9

KEY: breadth , Value: 6

KEY: break , Value: 111

KEY: breaker , Value: 2

KEY: breakfast , Value: 5

KEY: breaking , Value: 13

KEY: breaks , Value: 11

KEY: breast , Value: 24

KEY: breasted , Value: 2

KEY: breasts , Value: 2

KEY: breath , Value: 79

KEY: breathe , Value: 13

KEY: breathed , Value: 8

KEY: breather , Value: 2

KEY: breathes , Value: 5

KEY: breathing , Value: 10

KEY: breathless , Value: 1

KEY: breaths , Value: 3

KEY: bred , Value: 24

KEY: breech , Value: 1

KEY: breeches , Value: 2

KEY: breeching , Value: 1

KEY: breed , Value: 19

KEY: breeder , Value: 1

KEY: breeders , Value: 1

KEY: breeding , Value: 16

KEY: breeds , Value: 8

KEY: breeze , Value: 1

KEY: brentford , Value: 6

KEY: brethren , Value: 3

KEY: brevity , Value: 1

KEY: brew , Value: 5

KEY: brewage , Value: 1

KEY: brewing , Value: 2

KEY: brews , Value: 1

KEY: briareus , Value: 1

KEY: bribe , Value: 3

KEY: brick , Value: 2

KEY: bridal , Value: 2

KEY: bride , Value: 16

KEY: bridegroom , Value: 5

KEY: bridegrooms , Value: 4
